timestamp,open,high,low,close,volume,symbol,timeframe,ema_9,ema_20,ema_50,ema_100,ema_200,sma_20,sma_50,rsi_14,rsi_7,macd,macd_signal,macd_histogram,atr_14,atr_7,adx_14,bb_upper,bb_mid,bb_lower,bb_width,bb_pct,vwap,vwap_session,price_vs_ema9,price_vs_ema20,price_vs_ema50,price_vs_ema200,price_vs_vwap,ema9_above_ema20,ema20_above_ema50,ema50_above_ema200,rsi_overbought,rsi_oversold,macd_bullish,swing_high,swing_low,higher_high,higher_low,lower_high,lower_low,uptrend,downtrend,break_of_structure,near_resistance,near_support,consolidation,volume_sma_20,volume_sma_50,relative_volume,volume_change,volume_spike,volume_dry,obv,volume_price_divergence,buy_sell_volume_ratio,funding_rate,funding_rate_sma_8,funding_extreme_high,funding_extreme_low,funding_trend,open_interest,oi_change,oi_change_sma,oi_acceleration,price_oi_corr,long_liquidations,short_liquidations,liq_spike,returns,log_returns,realized_vol_10,realized_vol_20,realized_vol_50,vol_ratio_short_long,high_low_range,range_sma_20,range_expanding,range_contracting,upper_shadow,lower_shadow,return_1,return_3,return_5,return_10,return_20,max_drawdown_20,garman_klass_vol
2025-08-26 17:00:00,110129.6,110174.4,109548.0,109950.0,3707.733,BTC/USDT,1h,110041.30638819329,110109.20088934946,110176.06380558512,110207.13907071996,110224.84744895707,,,,45.9086741149124,-66.34054173613549,-46.205228220049094,-20.1353135160864,,755.5222408447432,,,,,,,110023.23757711297,110023.23757711297,-0.0008297464942045337,-0.0014458454703476374,-0.002051841368956731,-0.002493516256253761,-0.0006656555353739977,0,0,0,0,0,0,110817.5,0.0,0,0,0,0,0,0,0,0,0,0,,,,-0.23344009020752565,0,0,-3619.7340000000013,0,,0.0001,5.4250000000000004e-05,0,0,6.1000000000000005e-05,,,,,,0.0,0.0,0.0,-0.0016308058868824693,-0.0016321370982979497,0.299821367805347,,,,0.005697135061391489,,0,0,0.0004074579354250874,0.003656207366984993,-0.0016308058868824693,-0.0033891115161809315,-0.002019560235085871,-0.002668621115668679,,,0.003902046786599131
2025-08-26 18:00:00,109950.0,110939.2,109924.6,110650.0,6409.061,BTC/USDT,1h,110163.04511055464,110160.70556655427,110194.64953869942,110215.90859407204,110229.07782259928,,,,63.232229824038654,-14.73510949118645,-39.911204474276566,25.176094983090117,,799.4402114421335,,,,,,,110064.59784129944,110064.59784129946,0.004420310721773133,0.004441642152973663,0.0041322374834602445,0.003818612889768897,0.005318714374849562,1,0,0,0,0,1,0.0,109350.0,0,0,0,0,0,0,0,0,0,0,,,,0.7285659458218807,0,0,2789.3269999999984,1,,0.0001,6.1875e-05,0,0,6.1000000000000005e-05,,,,,,0.0,0.0,0.0,0.006366530241018742,0.006346349496288571,0.35205941183802303,,,,0.009169453230908191,,0,0,0.0026136466335291196,0.00022955264347034957,0.006366530241018742,0.009353739945231254,0.005441103777151124,0.005474908562211667,,,0.005162150437945231
2025-08-26 19:00:00,110650.0,111106.5,110447.1,111053.5,6571.972,BTC/USDT,1h,110341.13608844372,110245.73360783482,110228.32994894651,110232.49456250625,110237.28102834457,,,,69.7478769639754,58.052452632255154,-20.318473052970223,78.37092568522537,,776.317514128037,,,,,,,110129.73545976625,110129.73545976625,0.0064560139292501924,0.007326962828680187,0.007486007013221313,0.007404200865998851,0.008387966577575505,1,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0.025418856209981522,0,0,9361.298999999999,1,,0.0001,6.950000000000001e-05,0,0,0.0,,,,,,0.0,0.0,0.0,0.0036466335291458485,0.003640000681250919,0.36377727085045547,,,,0.005937678686398846,,0,0,0.000477247452804279,0.001827047324037461,0.0036466335291458485,0.008389206898054669,0.006613254245000366,0.008581527691751578,,,0.0035493723479026696
2025-08-26 20:00:00,111053.5,111311.0,110855.0,111258.6,4689.154,BTC/USDT,1h,110524.62887075498,110342.1970737553,110268.73269604665,110252.81348206059,110247.443406172,,,67.54966982682978,72.6247294606477,130.77943204370968,9.901107966365757,120.87832407734392,726.7235107268642,724.5799363292634,52.73881816070304,,,,,,110184.99915688689,110184.99915688686,0.006640792525105985,0.00830509950451825,0.008976862976034268,0.009171701062515553,0.009743620740827644,1,1,1,0,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,,,,-0.2864920909583911,0,0,14050.453,1,,0.0001,7.7125e-05,0,0,0.0,,,,,,0.0,0.0,0.0,0.001846857595663387,0.001845154251074863,0.36471791282875915,,,,0.004098559572024095,,0,0,0.0004709748280132428,0.0017841317435236465,0.001846857595663387,0.011901773533424365,0.014905413565933223,0.009890259510388688,,,0.002666555637683184
2025-08-26 21:00:00,111258.5,111537.4,111052.5,111530.3,3074.919,BTC/USDT,1h,110725.76309660399,110455.34973339766,110318.20592365267,110278.11024479206,110260.20814839914,,,70.50580621541728,76.13255816545684,207.94296939406195,49.509480251904996,158.43348914215696,700.9801901579018,686.5761594923523,53.591711073049865,,,,,,110226.0919259337,110226.09192593365,0.007266031688524814,0.009731989163014,0.010987253338639147,0.011519040938970949,0.01183211752570044,1,1,1,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,-0.34424866404472965,0,0,17125.372,1,,0.0001,8.475e-05,0,0,0.0,,,,,,0.0,0.0,0.0,0.0024420584116642274,0.002439081432673929,0.3420136755655652,,,,0.004347697441861038,,0,0,6.365983055717835e-05,0.0018470317034922348,0.0024420584116642274,0.007955716222322717,0.012718651479711074,0.015368410319531067,,,0.002681692766401527
2025-08-26 22:00:00,111530.3,111877.1,111501.6,111848.1,5696.817,BTC/USDT,1h,110950.23047728318,110587.99261593122,110378.20176978393,110309.19915083578,110276.00806732054,,,73.54188592795447,79.68486669289899,291.3805787780293,97.88369995712986,193.49687882089944,667.5037579058073,638.0143447337546,55.36524927150313,,,,,,110317.37354504636,110317.37354504633,0.008092543105628408,0.011394613052115926,0.01331692496025477,0.014255974261597758,0.013875660793615617,1,1,1,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0.8526722167315628,0,0,22822.189,0,,0.0001,9.2375e-05,0,0,0.0,,,,,,0.0,0.0,0.0,0.002849449880436117,0.0028453978935895343,0.34138350997874944,,,,0.0033572318170804866,,0,0,0.00025928022022725464,0.00025659801105246393,0.002849449880436117,0.007155109924495973,0.017263301500682227,0.015208876988359155,,,0.0015887082782102078
2025-08-26 23:00:00,111848.0,112330.0,111674.8,111709.9,8396.108,BTC/USDT,1h,111102.16438182654,110694.84093822348,110430.4252297924,110336.93580131426,110290.27564874024,,,70.15965750927418,74.09029229642948,342.4068473406369,146.78832943383128,195.6185179068056,666.276840846652,640.6620938408234,57.900067604628276,,,,,,110446.75732797592,110446.7573279759,0.0054700610159567715,0.00916988590591133,0.011586252317195787,0.012871709159391995,0.011436665979003073,1,1,1,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0.4738244180917168,0,0,14426.080999999998,0,,0.0001,0.0001,0,0,0.0,,,,,,0.0,0.0,0.0,-0.0012356043598417132,-0.0012363683482985643,0.3424097690159134,,,,0.0058651918943620675,,0,0,0.0043147473948146045,0.00031420670862646256,-0.0012356043598417132,0.0040563156466106864,0.009578852236782565,0.015072075543020036,,,0.0040646003296620475
2025-08-27 00:00:00,111710.0,111765.6,111281.3,111307.7,4875.293,BTC/USDT,1h,111143.27150546125,110753.20846791648,110464.8281619574,110356.15885475358,110300.39927412591,,,61.32082566056338,59.828340279736906,346.3982902618736,186.71032159943974,159.6879686624339,648.6295597696829,616.8388580860744,55.80172936764092,,,,,,110492.15878310998,111451.53333333334,0.0014794282398882647,0.005006550507691533,0.0076302281193687095,0.009132339796619163,0.007380987265267254,1,1,1,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,-0.4193389365644178,0,0,9550.787999999999,1,,0.0001,0.0001,0,0,0.0,,,,,,0.0,0.0,0.0,-0.003600397099988384,-0.0036068941289044633,0.37158392789768313,,,,0.004351001772563829,,0,0,0.0004995162059768176,0.0002371803567946708,-0.003600397099988384,-0.001995870180569792,0.002288986839676266,0.008917378736611026,,,0.002097852853699238
2025-08-27 01:00:00,111307.8,111432.3,111053.3,111249.5,2903.421,BTC/USDT,1h,111164.51720436901,110800.47432811491,110495.59960658653,110373.84877842183,110309.84306244306,,,60.14013157628732,57.94528330104218,340.9351952256693,217.55529632468563,123.37989890098368,623.1334641814735,580.9429631626912,51.89944173197679,,,,,,110511.88755924799,111374.45678359774,0.0007644777107676686,0.004052560917342116,0.0068228997000576285,0.008518341713395662,0.006674507666485742,1,1,1,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,-0.4044622548839628,0,0,6647.366999999998,0,,1.802e-05,8.975250000000001e-05,0,0,-8.198e-05,,,,,,0.0,0.0,0.0,-0.0005228748774792624,-0.0005230116242177122,0.29292734863495057,,,,0.0034067568843006036,,0,0,0.001119106153286082,0.0017636034319255106,-0.0005228748774792624,-0.0053519013733805965,-8.179143005582201e-05,0.014822403000786188,,,0.0023869804678154074
2025-08-27 02:00:00,111249.6,111427.0,111057.5,111084.4,2898.464,BTC/USDT,1h,111148.49376349522,110827.51486829444,110518.68981809294,110387.91909964119,110317.55009664762,110617.76499999998,,56.79910697895921,52.47876289990163,319.59932082152227,237.96410122405297,81.6352195974693,599.6921787562798,549.2862861588475,48.51745911440122,111997.06480905644,110617.76499999998,109238.46519094353,0.02493812470458883,0.6691564795906209,110529.16531064175,111324.28396481105,-0.0005766498611452923,0.002317882269676716,0.005118683390458002,0.006951295625043733,0.005023422440563617,1,1,1,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,5684.8304,,0.5098593618553686,-0.0017072963238882188,0,0,3748.9029999999984,0,0.9732671425060896,1.802e-05,7.9505e-05,0,0,-8.198e-05,,,,,,0.0,0.0,0.0,-0.0014840516137151205,-0.001485153909021604,0.28494654084858,,,,0.0033262996424340413,0.005795301172256928,0,0,0.0015969839149330976,0.0002421582148347939,-0.0014840516137151205,-0.00559932467937041,-0.0039980166824621355,0.008669785416454578,,0.006828010489226117,0.0021594864538633882
2025-08-27 03:00:00,111084.5,111678.3,110867.1,111373.7,4698.057,BTC/USDT,1h,111193.53501079619,110879.53249988545,110552.21962914814,110407.43951350969,110328.05905090984,110674.23999999999,,60.89828815523049,60.16191582780701,322.3190850824176,254.8350979957259,67.48398708669168,618.838193934064,588.2321334570644,46.94704633904213,112081.3513544384,110674.23999999999,109267.12864556158,0.025427983141125043,0.7485446506396664,110560.00568905815,111318.80915496469,0.0016202829524784728,0.004456796389496494,0.007430699931738578,0.009477561357330286,0.007359752795511832,1,1,1,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,5655.2728,,0.8307392350727979,0.6208781616745973,0,0,8446.96,0,1.1614194799818258,1.802e-05,6.92575e-05,0,0,-8.198e-05,,,,,,0.0,0.0,0.0,0.002604326079989727,0.002600940699307207,0.27623803827218113,0.2903315923207945,,,0.007283586699552921,0.005797783474646918,0,0,0.002734936524511674,0.0019519868694314205,0.002604326079989727,0.0005929508919868542,-0.004241466775028013,0.012948613005911769,0.010245436948156827,0.004241466775027995,0.00489512989013119
2025-08-27 04:00:00,111373.8,111700.4,111359.0,111521.3,2675.52,BTC/USDT,1h,111259.08800863696,110940.65321418208,110590.22278094625,110429.49615680653,110339.93209517939,110747.92999999998,,62.835831458410695,63.65920010525298,332.55116152518895,270.3783107016185,62.17285082357046,594.1945793578981,551.7419817510112,45.70325831495672,112171.11579043821,110747.92999999998,109324.74420956174,0.025701352439512583,0.7717038088758196,110581.3730064271,111349.65280763789,0.002356769195723496,0.005233850432599554,0.008419163969838482,0.010706621640854017,0.008499867274376132,1,1,1,0,0,1,112330.0,0.0,1,0,0,0,0,0,0,0,0,1,5633.973550000001,,0.47489040838681246,-0.430504993872999,0,1,11122.48,0,1.2889424566956076,1.802e-05,5.9010000000000006e-05,0,0,0.0,,,,,,0.0,0.0,0.0,0.0013252679941495593,0.001324390601622673,0.22082518423752703,0.2862459411873219,,,0.0030612986039437683,0.005740711872891995,0,0,0.0016059712359880244,0.0001327100742190318,0.0013252679941495593,0.0024431570478968823,-0.0016883015739875828,0.00787437867148677,0.013392398736909117,0.0029218198610437094,0.002002106425111785
2025-08-27 05:00:00,111521.3,111628.1,111275.0,111316.8,2553.71,BTC/USDT,1h,111270.63040690958,110976.47671759332,110618.71600522287,110447.06652993908,110349.65217383433,110808.34000000001,,58.509927763073165,55.74842820403453,320.4645984928793,280.3955682598707,40.06903023300862,573.145401413827,522.5213902610133,43.57105981237539,112219.78251615896,110808.34000000001,109396.89748384106,0.02547538418424003,0.6801206900666767,110598.42048377298,111356.71495355012,0.0004149306328326268,0.0030666254009191103,0.00631072227184567,0.00876439397055934,0.006495386761264155,1,1,1,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,0,1,5661.7891500000005,,0.4510429357829406,-0.04552759837340026,0,1,8568.77,1,1.1868019616985255,1.802e-05,4.87625e-05,0,0,0.0,,,,,,0.0,0.0,0.0,-0.001833730417417967,-0.001835413759217995,0.21111094167983027,0.2910136322781079,,,0.003172027941874055,0.005722805712901141,0,0,0.000959423914449597,0.00037550486539321025,-0.001833730417417967,0.002092102941547269,8.175535025878311e-05,0.0023709293268558973,0.010972803214281068,0.004750192448508315,0.0019280572013125905
2025-08-27 06:00:00,111316.8,111326.2,110969.6,110994.2,2478.129,BTC/USDT,1h,111215.34432552767,110978.1646492511,110633.44086776314,110457.90085607891,110356.06558503996,110849.6,,52.383343264654805,45.3716973615718,281.6085779006971,280.638170188036,0.9704077126611423,554.5350300963997,498.21721909608965,38.36421729531661,112230.25948696534,110849.6,109468.94051303467,0.024910500118454814,0.5523662790735678,110608.21190722362,111328.79637554604,-0.001988433582333549,0.00014449104289632875,0.003260850692224769,0.005782504220108225,0.003489687484507334,1,1,1,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,0,1,5653.75455,,0.4383156322200086,-0.029596547767757553,0,1,6090.6410000000005,0,1.0839653906659288,1.802e-05,3.8515e-05,0,0,0.0,,,,,,0.0,0.0,0.0,-0.0028980351573167917,-0.0029022425920319822,0.22235099401931685,0.2998295695987246,,,0.0032127804876290046,0.0057237809480133765,0,0,8.468910988136479e-05,0.00022163320245554514,-0.0028980351573167917,-0.003407447180079348,-0.0022948417745698446,-0.0023764455062350587,0.007490310341384587,0.007634461381105345,0.001375849638149312
2025-08-27 07:00:00,110994.3,111096.4,110586.5,110688.0,4081.238,BTC/USDT,1h,111109.87546042215,110950.52992075101,110635.58044157636,110462.45727477042,110359.36841503957,110891.88999999998,,47.31871773469225,37.617964563984415,223.53040133530158,269.21661641748915,-45.68621508218757,550.753878822615,499.92233580461453,35.70427362993324,112192.09555929477,110891.88999999998,109591.6844407052,0.023449966616941733,0.4215931671179087,110613.92035877238,111247.88982779751,-0.0037969213688158684,-0.0023661889757401675,0.0004738037999567905,0.0029778313312242874,0.0006697135495003725,1,1,1,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,5573.0473,,0.732317129266066,0.6469029659069403,0,0,2009.4030000000007,1,1.1172005087544437,1.802e-05,2.82675e-05,0,0,0.0,,,,,,0.0,0.0,0.0,-0.002758702706988303,-0.0027625149401271916,0.21453989606649637,0.29879137738963474,,,0.004606642093090436,0.005657733337039476,0,0,0.0009224125469788168,0.0009169919051749061,-0.002758702706988303,-0.007472115192344475,-0.003568457857268781,-0.007552207785686993,0.00770013710577544,0.010372102878815159,0.0027624862513177893
2025-08-27 08:00:00,110688.0,110800.0,110306.9,110705.2,4512.588,BTC/USDT,1h,111028.94036833773,110927.16516639377,110638.31062033807,110467.26406140863,110362.80952533768,110918.525,,47.62504505597166,38.30886995255599,176.85228121900582,250.74374937779248,-73.89146815878667,545.9338954856834,498.92967863781314,35.0955671363124,112177.86330390575,110918.525,109659.18669609424,0.022707447721753454,0.41530274298082404,110613.58912308583,111156.16673880446,-0.002915819670652785,-0.0020009991787026697,0.0006045770157450978,0.00310240810409695,0.0008282063500555208,1,1,1,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,5186.967849999999,,0.869985727788924,0.1056909692598178,0,0,6521.991,0,0.9705289368193487,5.503e-05,2.2646250000000004e-05,0,0,3.701e-05,,,,,,0.0,0.0,0.0,0.00015539173171430498,0.00015537965966974348,0.18297472904340153,0.293176416324445,,,0.004454171981081339,0.005315509670782324,0,0,0.0008563283386869172,0.0034424760535187674,0.00015539173171430498,-0.00549422908312136,-0.006002314729599556,-0.010218322886128672,0.004835144886428111,0.010218322886128676,0.0031524248011238205
2025-08-27 09:00:00,110705.1,111076.9,110669.2,110763.9,3589.424,BTC/USDT,1h,110975.93229467019,110911.6161029277,110643.23569405031,110473.13804039062,110366.80047533433,110954.15999999999,,48.7209273158807,40.91440601584602,142.94831496014376,229.18466249426277,-86.236347534119,534.5162489896865,485.6906656821412,31.923173792510887,112148.835974392,110954.15999999999,109759.48402560798,0.021534586434470093,0.42037171413913266,110619.37947129594,111123.64741991526,-0.0019106151242522687,-0.0013318361783730757,0.0010905710158671188,0.003597997975436595,0.00130646663717328,1,1,1,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,4756.8635,,0.7545778851968319,-0.2045752902768876,0,0,10111.415,1,1.3517438084995754,5.503e-05,2.72725e-05,0,0,3.701e-05,,,,,,0.0,0.0,0.0,0.0005302370620350327,0.000530096536036589,0.1883793810936727,0.29170530422535124,,,0.0036808021386028943,0.005097191602608515,0,0,0.002825830437534251,0.00032411282015177087,0.0005302370620350327,-0.002074883192094701,-0.006791527717126766,-0.008468363144179647,0.006476076589805535,0.009693503957599742,0.0025791309316193973
2025-08-27 10:00:00,110763.9,111232.0,110763.9,110928.5,2554.555,BTC/USDT,1h,110966.44583573616,110913.22409312507,110654.42252957774,110482.15510889773,110372.389525331,110984.38999999998,,51.76845606709626,48.087185181943354,127.88682213670108,208.92509442275045,-81.03827228604936,529.0910824981385,483.14371092052005,27.852156880764934,112141.93681233065,110984.38999999998,109826.84318766932,0.020859632824592068,0.47585842775228543,110625.82609435101,111113.59361480385,-0.0003419577463292776,0.00013772845393172624,0.002476877689628684,0.005038492661621375,0.00273601487405702,1,1,1,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,4488.142,,0.5691787381058799,-0.2883106035954516,0,0,12665.970000000001,1,1.2188906955532572,5.503e-05,3.189875e-05,0,0,3.701e-05,,,,,,0.0,0.0,0.0,0.0014860437380772584,0.0014849406677534612,0.17578382677271925,0.2890605271567115,,,0.004219835299314476,0.004961431666446919,0,0,0.0027359966104292407,0.0,0.0014860437380772584,0.002172773923099225,-0.0034882425653630644,-0.003406772397596902,0.0054802268592752945,0.00822186519037879,0.0028355943449899054
